movie_id,title,release_year,budget,revenue,profit,roi,tmdb_rating,vote_count,popularity,original_language,genres
22013,Elmer Gantry,1960,3000000,10400000,7400000,2.4666666666666668,7.3,41,6.734965,en,"[{""id"": 18, ""name"": ""Drama""}]"
704,A Hard Day's Night,1964,560000,12299668,11739668,20.963692857142856,7.3,168,10.730056,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]"
248,Pocketful of Miracles,1961,2900000,5000000,2100000,0.72413793103448276,7.3,25,3.370225,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]"
4174,Spellbound,1945,1500000,7000000,5500000,3.6666666666666665,7.3,160,11.145915,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]"
802,Lolita,1962,2000000,9250000,7250000,3.625,7.3,395,23.962109,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
11202,Patton,1970,12000000,89800000,77800000,6.4833333333333334,7.3,323,21.933822,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]"
25209,Annie Get Your Gun,1950,3768785,8000000,4231215,1.122700021359669,7.3,22,1.726175,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 37, ""name"": ""Western""}]"
3080,Top Hat,1935,609000,3202000,2593000,4.2577996715927746,7.4,59,3.898498,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]"
630,The Wizard of Oz,1939,2777000,33754967,30977967,11.15519157364062,7.4,1642,67.417542,en,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]"
252,Willy Wonka & the Chocolate Factory,1971,3000000,4000000,1000000,0.33333333333333331,7.4,798,23.981601,en,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]"
11113,My Fair Lady,1964,17000000,72070731,55070731,3.2394547647058825,7.4,352,20.786616,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]"
14811,Fiddler on the Roof,1971,9000000,83304330,74304330,8.2560366666666667,7.4,134,7.623979,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
3059,Intolerance,1916,385907,8394751,8008844,20.75330066570443,7.4,60,3.232447,en,"[{""id"": 18, ""name"": ""Drama""}]"
11697,The Man Who Shot Liberty Valance,1962,3200000,8000000,4800000,1.5,7.4,265,11.735287,en,"[{""id"": 37, ""name"": ""Western""}]"
27029,The Nun's Story,1959,3500000,12800000,9300000,2.657142857142857,7.4,46,3.281509,en,"[{""id"": 18, ""name"": ""Drama""}]"
1051,The French Connection,1971,1800000,41158757,39358757,21.86597611111111,7.4,422,15.978136,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]"
642,Butch Cassidy and the Sundance Kid,1969,6000000,102308889,96308889,16.0514815,7.4,650,24.499996,en,"[{""id"": 36, ""name"": ""History""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 37, ""name"": ""Western""}, {""id"": 80, ""name"": ""Crime""}]"
433,Mary Poppins,1964,6000000,102272727,96272727,16.0454545,7.4,1183,59.961523,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]"
11901,High Plains Drifter,1973,5500000,15700000,10200000,1.8545454545454545,7.4,278,19.127239,en,"[{""id"": 37, ""name"": ""Western""}]"
38985,Sorcerer,1977,22000000,12000000,-10000000,-0.45454545454545453,7.4,98,9.088209,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}]"
18900,In Cold Blood,1967,3500000,13007551,9507551,2.7164431428571429,7.4,82,7.821438,en,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]"
948,Halloween,1978,300000,70000000,69700000,232.33333333333334,7.4,1035,30.301307,en,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]"
907,Doctor Zhivago,1965,11000000,111858363,100858363,9.1689420909090913,7.4,247,12.854853,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}]"
3116,Midnight Cowboy,1969,3600000,44785053,41185053,11.4402925,7.4,299,21.119209,en,"[{""id"": 18, ""name"": ""Drama""}]"
28580,The Lost Weekend,1945,1250000,11000000,9750000,7.8,7.4,112,6.903314,en,"[{""id"": 18, ""name"": ""Drama""}]"
15121,The Sound of Music,1965,8200000,286214286,278014286,33.904181219512196,7.4,941,37.960289,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]"
805,Rosemary's Baby,1968,3200000,33395426,30195426,9.436070625,7.5,863,26.180367,en,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]"
578,Jaws,1975,7000000,470654000,463654000,66.236285714285714,7.5,2542,50.152327,en,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}]"
10331,Night of the Living Dead,1968,114000,30000000,29886000,262.15789473684208,7.5,580,25.666029,en,"[{""id"": 27, ""name"": ""Horror""}]"
1366,Rocky,1976,1000000,117235147,116235147,116.235147,7.5,1791,72.19808,en,"[{""id"": 18, ""name"": ""Drama""}]"
9552,The Exorcist,1973,8000000,441306145,433306145,54.163268125,7.5,2005,47.584643,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]"
592,The Conversation,1974,1600000,4420000,2820000,1.7625,7.5,372,20.810292,en,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]"
985,Eraserhead,1977,10000,7000000,6990000,699.0,7.5,485,20.399578,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]"
874,A Man for All Seasons,1966,3900000,28350000,24450000,6.2692307692307692,7.5,89,9.541688,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]"
24748,Hud,1963,2500000,10000000,7500000,3.0,7.5,66,6.82919,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 37, ""name"": ""Western""}]"
887,The Best Years of Our Lives,1946,2100000,23650000,21550000,10.261904761904763,7.6,143,8.38717,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}]"
821,Judgment at Nuremberg,1961,3000000,10000000,7000000,2.3333333333333335,7.6,155,13.338539,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]"
576,The Wild Bunch,1969,6244087,638641,-5605446,-0.89772067557674962,7.6,259,14.970654,en,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 37, ""name"": ""Western""}]"
288,High Noon,1952,730000,8000000,7270000,9.95890410958904,7.6,334,18.644023,en,"[{""id"": 37, ""name"": ""Western""}]"
990,The Hustler,1961,2000000,7600000,5600000,2.8,7.6,240,17.639478,en,"[{""id"": 18, ""name"": ""Drama""}]"
391,A Fistful of Dollars,1964,200000,14500000,14300000,71.5,7.6,883,38.771062,it,"[{""id"": 37, ""name"": ""Western""}]"
702,A Streetcar Named Desire,1951,1800000,8000000,6200000,3.4444444444444446,7.6,281,14.884756,en,"[{""id"": 18, ""name"": ""Drama""}]"
261,Cat on a Hot Tin Roof,1958,3000000,17570324,14570324,4.8567746666666665,7.6,165,16.553594,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
770,Gone with the Wind,1939,4000000,400176459,396176459,99.04411475,7.7,970,48.98255,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}]"
3175,Barry Lyndon,1975,11000000,20000000,9000000,0.81818181818181823,7.7,505,29.543331,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}]"
10774,Network,1976,3800000,23689877,19889877,5.2341781578947373,7.7,381,17.234745,en,"[{""id"": 18, ""name"": ""Drama""}]"
3078,It Happened One Night,1934,325000,4500000,4175000,12.846153846153847,7.7,275,11.871424,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]"
826,The Bridge on the River Kwai,1957,3000000,33300000,30300000,10.1,7.7,542,23.109959,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]"
3034,Young Frankenstein,1974,2800000,86273333,83473333,29.811904642857144,7.7,854,36.444894,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]"
223,Rebecca,1940,1288000,6000000,4712000,3.658385093167702,7.7,336,18.426825,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]"
703,Annie Hall,1977,4000000,38251425,34251425,8.56285625,7.8,1010,35.892034,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
872,Singin' in the Rain,1952,2540800,7200000,4659200,1.8337531486146095,7.8,727,36.556954,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]"
947,Lawrence of Arabia,1962,15000000,69995385,54995385,3.666359,7.8,851,41.286336,en,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]"
11778,The Deer Hunter,1978,15000000,50000000,35000000,2.3333333333333335,7.8,921,19.786392,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]"
762,Monty Python and the Holy Grail,1975,400000,5028948,4628948,11.57237,7.8,1708,64.782984,en,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}]"
5925,The Great Escape,1963,4000000,11744471,7744471,1.93611775,7.8,717,35.061467,en,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10752, ""name"": ""War""}]"
3083,Mr. Smith Goes to Washington,1939,1500000,9600000,8100000,5.4,7.9,241,12.2624,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]"
62,2001: A Space Odyssey,1968,10500000,68700000,58200000,5.5428571428571427,7.9,2998,86.201184,en,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 12, ""name"": ""Adventure""}]"
348,Alien,1979,11000000,104931801,93931801,8.539254636363637,7.9,4470,94.184658,en,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]"
9277,The Sting,1973,5500000,159616327,154116327,28.021150363636362,7.9,622,28.500913,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]"
289,Casablanca,1942,878000,10462500,9584500,10.916287015945331,7.9,1422,43.729123,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
28,Apocalypse Now,1979,31500000,89460381,57960381,1.8400120952380952,8.0,2055,49.973462,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]"
935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,1800000,9440272,7640272,4.2445955555555557,8.0,1442,41.996783,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10752, ""name"": ""War""}]"
654,On the Waterfront,1954,910000,9600000,8690000,9.54945054945055,8.0,357,16.015599,en,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]"
239,Some Like It Hot,1959,2883848,25000000,22116152,7.6689728446159435,8.0,808,39.30982,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]"
595,To Kill a Mockingbird,1962,2000000,13129846,11129846,5.564923,8.0,657,22.139842,en,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]"
103,Taxi Driver,1976,1300000,28262574,26962574,20.740441538461539,8.0,2535,58.845025,en,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]"
19,Metropolis,1927,92620000,650422,-91969578,-0.99297752105376813,8.0,657,32.351527,de,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]"
1585,It's a Wonderful Life,1946,3180000,9644124,6464124,2.0327433962264152,8.0,1076,42.868495,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]"
429,"The Good, the Bad and the Ugly",1966,1200000,6000000,4800000,4.0,8.1,2311,88.377076,it,"[{""id"": 37, ""name"": ""Western""}]"
335,Once Upon a Time in the West,1968,5000000,5321508,321508,0.0643016,8.1,1128,49.333137,it,"[{""id"": 37, ""name"": ""Western""}]"
284,The Apartment,1960,3000000,25000000,22000000,7.333333333333333,8.1,483,22.889294,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
3082,Modern Times,1936,1,8500000,8499999,8499999.0,8.1,856,28.27648,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]"
11,Star Wars,1977,11000000,775398007,764398007,69.490727909090907,8.1,6624,126.393695,en,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]"
539,Psycho,1960,806948,32000000,31193052,38.655591190510414,8.2,2320,93.067866,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]"
389,12 Angry Men,1957,350000,1000000,650000,1.8571428571428572,8.2,2078,59.259204,en,"[{""id"": 18, ""name"": ""Drama""}]"
346,Seven Samurai,1954,2000000,271841,-1728159,-0.8640795,8.2,878,39.756748,ja,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]"
510,One Flew Over the Cuckoo's Nest,1975,3000000,108981275,105981275,35.327091666666668,8.2,2919,127.525581,en,"[{""id"": 18, ""name"": ""Drama""}]"
240,The Godfather: Part II,1974,13000000,47542841,34542841,2.6571416153846155,8.3,3338,105.792936,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]"
238,The Godfather,1972,6000000,245066411,239066411,39.844401833333336,8.4,5893,143.659698,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]"
33155,Galaxina,1980,5500000,4865000,-635000,-0.11545454545454545,3.3,16,2.141143,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]"
5689,The Blue Lagoon,1980,4500000,58853106,54353106,12.078468,5.8,408,22.585384,en,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]"
3604,Flash Gordon,1980,35000000,27107960,-7892040,-0.22548685714285716,6.1,233,12.343507,en,"[{""id"": 878, ""name"": ""Science Fiction""}]"
10935,Heaven's Gate,1980,44000000,3484331,-40515669,-0.92081065909090909,6.4,55,5.380124,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 37, ""name"": ""Western""}]"
790,The Fog,1980,1000000,21378361,20378361,20.378361,6.4,311,14.518598,en,"[{""id"": 27, ""name"": ""Horror""}]"
8536,Superman II,1980,54000000,190458706,136458706,2.5270130740740742,6.5,629,30.515175,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]"
11977,Caddyshack,1980,6000000,39846344,33846344,5.6410573333333334,6.6,365,15.929648,en,"[{""id"": 35, ""name"": ""Comedy""}]"
14729,The Long Riders,1980,10000000,15795189,5795189,0.5795189,6.6,50,2.959547,en,"[{""id"": 37, ""name"": ""Western""}, {""id"": 36, ""name"": ""History""}]"
11033,Dressed to Kill,1980,6500000,31899000,25399000,3.9075384615384614,6.8,157,11.208769,en,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]"
813,Airplane!,1980,3500000,83453539,79953539,22.843868285714287,7.1,1074,46.116885,en,"[{""id"": 35, ""name"": ""Comedy""}]"
16769,Coal Miner's Daughter,1980,15000000,67182787,52182787,3.4788524666666665,7.2,67,3.826685,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]"
525,The Blues Brothers,1980,27000000,115229890,88229890,3.2677737037037038,7.5,1065,44.714264,en,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]"
1578,Raging Bull,1980,18000000,23000000,5000000,0.27777777777777779,7.7,938,35.524457,en,"[{""id"": 18, ""name"": ""Drama""}]"
1955,The Elephant Man,1980,5000000,26010864,21010864,4.2021728,7.9,719,30.271066,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]"
694,The Shining,1980,19000000,44017374,25017374,1.3167038947368421,8.1,3757,78.699993,en,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]"
1891,The Empire Strikes Back,1980,18000000,538400000,520400000,28.911111111111111,8.2,5879,78.51783,en,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]"
38665,The Legend of the Lone Ranger,1981,18000000,2945600,-15054400,-0.83635555555555552,3.7,14,11.725805,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 37, ""name"": ""Western""}]"
73247,Heartbeeps,1981,10000000,2154696,-7845304,-0.7845304,3.8,6,0.518056,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10751, ""name"": ""Family""}]"
47941,Under the Rainbow,1981,20000000,2297493,-17702507,-0.88512535,4.9,7,0.173964,en,"[{""id"": 35, ""name"": ""Comedy""}]"
2989,Roar,1981,17000000,2000000,-15000000,-0.88235294117647056,5.6,19,1.15641,en,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]"
9725,Friday the 13th Part 2,1981,1250000,21722776,20472776,16.3782208,6.0,315,16.517777,en,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]"
47890,Sphinx,1981,14000000,439564,-13560436,-0.96860257142857142,6.0,2,0.310513,en,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]"
10246,Porky's,1981,4000000,125728258,121728258,30.4320645,6.1,183,12.891276,en,"[{""id"": 35, ""name"": ""Comedy""}]"
699,For Your Eyes Only,1981,28000000,195312802,167312802,5.9754572142857141,6.3,490,26.090746,en,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]"
21610,Nighthawks,1981,5000000,19905359,14905359,2.9810718,6.4,86,7.058868,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]"
11298,The Howling,1981,1000000,17985893,16985893,16.985893,6.4,161,6.532855,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}]"
10156,History of the World: Part I,1981,11000000,31672907,20672907,1.8793551818181817,6.5,204,14.282314,en,"[{""id"": 35, ""name"": ""Comedy""}]"
113464,Inchon,1981,46000000,5200000,-40800000,-0.88695652173913042,6.5,2,0.146783,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]"
848,Dragonslayer,1981,18000000,14110013,-3889987,-0.21611038888888889,6.5,67,3.258422,en,"[{""id"": 14, ""name"": ""Fantasy""}]"
10890,Stripes,1981,10000000,85300000,75300000,7.53,6.5,249,10.892398,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]"
36819,Time Bandits,1981,5000000,42365581,37365581,7.4731162,6.6,249,14.779537,en,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]"
9443,Chariots of Fire,1981,5500000,58972904,53472904,9.7223461818181818,6.8,207,10.439971,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]"
1103,Escape from New York,1981,6000000,50244700,44244700,7.3741166666666667,6.9,703,24.351305,en,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}]"
62204,Quest for Fire,1981,12000000,55260558,43260558,3.6050465,7.1,109,6.537986,xx,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]"
18254,Reds,1981,32000000,40382659,8382659,0.26195809375,7.1,67,4.602185,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]"
11644,Blow Out,1981,18000000,12000000,-6000000,-0.33333333333333331,7.3,236,13.628601,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]"
8810,Mad Max 2: The Road Warrior,1981,2000000,24600832,22600832,11.300416,7.3,957,37.117362,en,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]"
764,The Evil Dead,1981,350000,29400000,29050000,83.0,7.3,894,35.037625,en,"[{""id"": 27, ""name"": ""Horror""}]"
85,Raiders of the Lost Ark,1981,18000000,389925971,371925971,20.662553944444443,7.7,3854,68.159596,en,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}]"
387,Das Boot,1981,14000000,85000000,71000000,5.0714285714285712,7.9,613,26.967494,de,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}, {""id"": 12, ""name"": ""Adventure""}]"
10676,Halloween III: Season of the Witch,1982,2500000,14400000,11900000,4.76,5.0,229,12.030456,en,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}]"
